A4D250	A4D250
Q16586	Q16586
Q16586	O43556
Q96L92	Q96L92
Q96L92	Q15599
Q96L92	Q7Z6J2
Q96L92	O14745
Q96L92	A8MUH7
Q96L92	Q5T2W1
Q96L92	O60759
Q96L92	Q86UT5
Q96L92	Q5TCQ9
Q96L92	Q12959
Q96L92	Q92796
Q96L92	P78352
Q96L92	Q15700
Q96L92	Q96QZ7
Q96L92	Q86UL8
Q96L92	Q5EBL8
Q96L92	O14907
Q96L92	Q8N9S9
Q96L92	Q15036
Q96L92	Q9Y343
Q96L92	Q96L94
O75204	O75204
Q8IZJ6	Q8IZJ6
Q96A49	Q96A49
O95399	O95399
O95619	O95619
O95619	Q03111
O95619	P42568
P26038	P26038
P26038	P15311
P26038	P35241
P26038	Q8TAM6
P26038	P35240
P26038	Q9Y2L6
P26038	Q9P2Q2
P26038	Q96HB5
P26038	Q3KP66
P26038	Q9H329
P26038	Q9HCM4
P26038	Q9HCS5
P26038	Q6ZUT3
P26038	Q9Y4F1
P26038	Q7Z6J6
P26038	A2A2Y4
P26038	O94887
P26038	Q9Y2J2
P26038	P11171
P26038	O43491
P26038	Q9H4G0
P26038	Q8WY64
Q6P4A8	Q6P4A8
Q6P4A8	Q8NHP8
P32418	P32418
P32418	P57103
P32418	Q9UPR5
P32418	Q71RS6
P32418	Q8NFF2
P32418	Q9HC58
P32418	Q9UI40
P32418	O60721
P32418	Q6J4K2
Q9NPC6	Q9NPC6
Q9NPC6	Q9NP98
Q9NPC6	Q8TDC0
P19388	P19388
Q9Y3U8	Q9Y3U8
Q92878	Q92878
O75394	O75394
Q8IUF8	Q8IUF8
Q8IUF8	Q9H6W3
Q05823	Q05823
Q05823	Q9NWX5
Q05823	Q6NXT1
Q05823	Q9ULH0
Q05823	Q9H8Y5
Q05823	Q86U10
Q05823	Q8N9V6
Q05823	O75179
Q05823	Q8IWZ3
Q05823	O00221
Q05823	P20749
Q05823	Q8WXK3
Q05823	O60733
Q05823	P25963
Q05823	Q15653
Q05823	Q8NI38
Q05823	Q9BYH8
Q05823	Q00653
Q05823	Q96NW4
Q05823	Q04864
Q05823	Q04206
Q05823	Q01201
Q05823	P19838
Q9BZL3	Q9BZL3
Q5W0B7	Q5W0B7
Q9Y3R4	Q9Y3R4
Q9Y3R4	Q9UQ49
Q9Y3R4	Q8WWR8
Q9Y3R4	Q99519
Q53GL0	Q53GL0
Q53GL0	Q8TD55
Q494U1	Q494U1
Q6ZNA4	Q6ZNA4
Q6ZNA4	Q96B23
O14957	O14957
Q6NSI4	Q6NSI4
Q9Y6I8	Q9Y6I8
Q8N5N7	Q8N5N7
Q8N0Z8	Q8N0Z8
O76021	O76021
P46778	P46778
Q8NFH8	Q8NFH8
Q8NFH8	Q96D71
Q8NFH8	Q9NZM3
Q8NFH8	Q15811
Q8NFH8	Q96DR7
Q8NFH8	Q5VV41
Q8NFH8	Q8N5V2
Q8NFH8	Q12774
Q8NFH8	Q8IW93
Q8NFH8	A5YM69
Q8NFH8	A1IGU5
Q8NFH8	Q5HYK7
Q8NFH8	O60504
Q8NFH8	O94875
Q8NFH8	Q9BX66
Q6ZVN8	Q6ZVN8
Q6ZVN8	Q6NW40
Q6ZVN8	Q96B86
Q8N755	Q8N755
Q8N755	O75352
Q15545	Q15545
Q15545	Q5H9L4
O95149	O95149
Q8NBD8	Q8NBD8
Q8NBD8	B2RXF0
A6NLE4	A6NLE4
Q9NZQ3	Q9NZQ3
P52823	P52823
P52823	O76061
A0A1B0GW64	A0A1B0GW64
O14836	O14836
P06703	P06703
P06703	P33763
P06703	P23297
P06703	Q8WXG8
P06703	P33764
P06703	P29377
P06703	P29034
P06703	P26447
P06703	P25815
P06703	Q9UBG3
P06703	P60903
P06703	P04271
P06703	P80511
P06703	P06702
P06703	P31949
P06703	Q5SY68
P06703	Q86SG5
P06703	P31151
Q96RJ3	Q96RJ3
Q9H061	Q9H061
Q9H061	Q8IUX1
Q92734	Q92734
Q9Y228	Q9Y228
Q5STR5	Q5STR5
Q8IV31	Q8IV31
Q8N6I4	Q8N6I4
Q9UHR5	Q9UHR5
P0C7T8	P0C7T8
P09234	P09234
Q6UWP8	Q6UWP8
Q6ZP80	Q6ZP80
P61165	P61165
P51571	P51571
Q9BWJ5	Q9BWJ5
A6NFK2	A6NFK2
A6NFK2	A8MXD5
P54803	P54803
Q96EB1	Q96EB1
Q14061	Q14061
Q8IYK2	Q8IYK2
P49069	P49069
I3L3R5	I3L3R5
Q9ULX7	Q9ULX7
Q9ULX7	Q16790
Q9ULX7	P07451
Q9ULX7	P00918
Q9ULX7	P00915
Q9ULX7	Q8N1Q1
Q9ULX7	P43166
Q9ULX7	P35218
Q9ULX7	Q9Y2D0
Q9ULX7	P35219
Q9ULX7	O75493
Q9ULX7	Q9NS85
Q9ULX7	P22748
Q9ULX7	O43570
Q9ULX7	P23280
Q99829	Q99829
Q99829	Q96FN4
Q99829	O75131
Q99829	O95741
Q99829	Q9UBL6
Q99829	Q96A23
Q99829	Q8IYJ1
Q99829	Q86YQ8
Q99829	Q9HCH3
Q8NAV2	Q8NAV2
Q8WUX2	Q8WUX2
Q8WUX2	Q9BUX1
D6REC4	D6REC4
Q6IQ19	Q6IQ19
Q03701	Q03701
P31358	P31358
Q16739	Q16739
Q5VVS0	Q5VVS0
Q5JT78	Q5JT78
Q5JVX7	Q5JVX7
Q96NN9	Q96NN9
Q96NN9	O95831
Q96NN9	P09622
Q96NN9	P00390
Q96NN9	Q9NNW7
Q96NN9	Q86VQ6
Q96NN9	Q16881
Q96NN9	Q8WU10
Q8WYA6	Q8WYA6
O95445	O95445
O43709	O43709
Q13323	Q13323
A4D0Y5	A4D0Y5
Q7Z4R8	Q7Z4R8
Q5T6M2	Q5T6M2
Q5JU67	Q5JU67
P35637	P35637
P35637	Q92804
P35637	Q01844
Q155Q3	Q155Q3
Q9H4G4	Q9H4G4
P52798	P52798
P52798	P52797
P52798	O43921
P52798	P52803
P52798	P20827
P52798	P98172
P52798	P52799
P52798	Q15768
P30273	P30273
P30273	P20963
Q9Y262	Q9Y262
P62495	P62495
Q75VX8	Q75VX8
Q75VX8	Q9H706
P36959	P36959
P36959	Q9P2T1
P36959	P20839
P36959	P12268
Q9Y324	Q9Y324
Q9Y324	Q9BRU9
Q8TC29	Q8TC29
Q6PGQ1	Q6PGQ1
P60228	P60228
Q9Y256	Q9Y256
Q9P203	Q9P203
P20674	P20674
O95674	O95674
O95674	Q92903
P0C5K7	P0C5K7
A6NJJ6	A6NJJ6
Q96H22	Q96H22
Q9BRF8	Q9BRF8
A6NNT2	A6NNT2
A6NNT2	Q9H0J4
Q9H0E9	Q9H0E9
Q9UBR2	Q9UBR2
Q9UBR2	P07858
Q9UBR2	P09668
Q9UBR2	P43234
Q9UBR2	P43235
Q9UBR2	P56202
Q9UBR2	P25774
Q9UBR2	P53634
Q9UBR2	Q9UBX1
Q9UBR2	Q9GZM7
P61923	P61923
P61923	Q9P299
Q3KRA9	Q3KRA9
Q9BT30	Q9BT30
Q96SW2	Q96SW2
O75531	O75531
O75531	Q9H503
Q8ND07	Q8ND07
Q9HD42	Q9HD42
Q9HD42	Q7LBR1
Q5VVC0	Q5VVC0
P56385	P56385
Q8TAB5	Q8TAB5
Q9UHQ4	Q9UHQ4
Q9UHQ4	P51572
Q9H2C2	Q9H2C2
H3BRN8	H3BRN8
Q9H172	Q9H172
Q9H172	P45844
Q9H172	Q8WWZ7
Q9H172	Q86UQ4
Q9H172	Q99758
Q9H172	Q86UK0
Q9H172	Q9BZC7
Q9H172	O95477
Q9H172	Q8N139
Q9H172	O94911
Q9H172	Q8IUA7
Q9H172	Q8WWZ4
Q9H172	Q8IZY2
Q9H172	P78363
Q9H172	Q9H221
Q9H172	Q9UNQ0
Q9H172	Q9H222
Q9H172	P61221
Q9H172	Q9NUQ8
Q9H172	Q9UG63
Q9H172	Q8NE71
P50583	P50583
Q00973	Q00973
Q00973	Q8NHY0
Q9H175	Q9H175
Q9H175	Q8WYN3
Q9H175	Q96S65
O95471	O95471
O95471	P56880
O95471	O14493
O95471	P56747
O95471	O15551
O95471	O95484
O95471	O95500
O95471	O95832
O95471	Q8N6F1
O95471	P56748
O95471	O00501
O95471	P57739
O95471	P56750
O95471	P78369
O95471	P56746
O95471	O75508
O95471	P56856
O95471	Q8N7P3
O95471	A6NM45
O95471	C9JDP6
O95471	Q96B33
O95471	Q9Y5I7
Q9H8W3	Q9H8W3
O15265	O15265
O15265	Q9ULK2
O15265	Q5T6C5
P42127	P42127
P42127	O00253
Q5JX71	Q5JX71
Q5JX71	Q5JX69
Q9H9T3	Q9H9T3
Q9NZY2	Q9NZY2
P35659	P35659
Q0PNE2	Q0PNE2
Q96PV7	Q96PV7
Q96PV7	P78312
Q7Z7J5	Q7Z7J5
Q7Z7J5	Q7L190
Q96A11	Q96A11
Q96A11	Q96RP7
Q96A11	Q99999
Q96A11	Q9H3Q3
Q96NT0	Q96NT0
Q96BQ5	Q96BQ5
Q8WU43	Q8WU43
Q49A88	Q49A88
Q96B45	Q96B45
P24311	P24311
P24311	Q8TF08
Q5SVJ3	Q5SVJ3
P0C7W6	P0C7W6
P31415	P31415
P31415	O14958
P01019	P01019
Q6QNY0	Q6QNY0
O95816	O95816
Q9Y2C3	Q9Y2C3
Q9Y2C3	Q7Z7M8
Q9Y2C3	Q9Y5Z6
Q9Y2C3	O43825
Q9Y2C3	O75752
Q9Y2C3	Q9Y2A9
Q9Y2C3	Q9NY97
Q9Y2C3	Q9BYG0
Q9Y2C3	Q6ZMB0
Q9Y2C3	Q8NFL0
Q9Y2C3	Q9C0J1
Q9Y2C3	Q6UX72
Q9Y2C3	O96024
Q9Y2C3	Q96L58
Q9Y2C3	A8MXE2
Q9Y2C3	Q8NCR0
Q86TY3	Q86TY3
Q9UL16	Q9UL16
O75143	O75143
Q5T655	Q5T655
Q5T655	Q8IYE0
Q5T0N1	Q5T0N1
Q5T0N1	Q6P3X3
Q9BQT9	Q9BQT9
Q9BQT9	O94985
Q9BQT9	Q9H4D0
Q9Y305	Q9Y305
Q14738	Q14738
Q14738	Q15172
Q14738	Q15173
Q14738	Q16537
Q14738	Q13362
O75390	O75390
P0C7T5	P0C7T5
P0C7T5	P54253
Q15006	Q15006
Q96BQ1	Q96BQ1
Q96BQ1	P98173
Q96BQ1	Q92520
Q96BQ1	P58499
O43716	O43716
P15169	P15169
P15169	Q8IUX7
P15169	P14384
P15169	Q66K79
P15169	Q8N436
P15169	P16870
P15169	O75976
P15169	Q96SM3
Q8IYE1	Q8IYE1
Q8N187	Q8N187
A6H8Y1	A6H8Y1
Q6UWT4	Q6UWT4
Q13023	Q13023
Q9H0R1	Q9H0R1
Q6UW02	Q6UW02
Q8IZM0	Q8IZM0
Q5VSD8	Q5VSD8
A8MZ25	A8MZ25
Q8N7P7	Q8N7P7
Q6ZSA8	Q6ZSA8
Q96M85	Q96M85
Q5BKY6	Q5BKY6
A8MUU9	A8MUU9
A8MUU9	Q9UF83
Q6ZVL8	Q6ZVL8
Q8N8P6	Q8N8P6
Q6ZN92	Q6ZN92
Q1T7F1	Q1T7F1
O00370	O00370
P0DMU3	P0DMU3
B2RBV5	B2RBV5
B2RBV5	Q9Y605
B2RBV5	Q96HT8
Q9Y3F1	Q9Y3F1
Q6ZS52	Q6ZS52
A6NJY4	A6NJY4
A6NJY4	C9JI98
Q6ZPA2	Q6ZPA2
Q6ZVQ6	Q6ZVQ6
Q6ZNB5	Q6ZNB5
Q6ZNB5	P18887
Q6ZR03	Q6ZR03
A8MU10	A8MU10
Q6ZTC4	Q6ZTC4
Q8IYB0	Q8IYB0
Q0VG73	Q0VG73
Q6ZTK2	Q6ZTK2
Q6Q795	Q6Q795
A8MTW9	A8MTW9
Q8N2B8	Q8N2B8
Q6ZSN1	Q6ZSN1
Q96NJ1	Q96NJ1
Q8NFD4	Q8NFD4
Q7L0L9	Q7L0L9
Q9BRP9	Q9BRP9
Q6ZUT4	Q6ZUT4
Q6ZSR9	Q6ZSR9
Q6ZR54	Q6ZR54
A4D1N5	A4D1N5
Q6ZRX8	Q6ZRX8
Q96M66	Q96M66
Q8N402	Q8N402
Q75L30	Q75L30
Q75L30	Q6ZQT7
Q75L30	Q6ZRM9
Q6ZVH6	Q6ZVH6
A1L4Q6	A1L4Q6
Q96MT0	Q96MT0
Q8N377	Q8N377
A8MUN3	A8MUN3
A8MXQ7	A8MXQ7
A8MXQ7	Q9Y575
Q6ZRP5	Q6ZRP5
A6NLC8	A6NLC8
A6NLC8	Q15544
Q8NBF4	Q8NBF4
Q6ZS92	Q6ZS92
Q6ZRN7	Q6ZRN7
Q8N6K4	Q8N6K4
Q6ZQY7	Q6ZQY7
Q6ZSR3	Q6ZSR3
Q96MF0	Q96MF0
Q0VFX4	Q0VFX4
A8MVM7	A8MVM7
P0C879	P0C879
Q5VV11	Q5VV11
Q5VV11	A6NN06
Q5VV11	Q5XG85
Q9NR48	Q9NR48
Q9NR48	Q9Y6X0
P57076	P57076
Q8TB40	Q8TB40
Q8TB40	Q8WTS1
Q5VWT5	Q5VWT5
Q5VWT5	O15117
Q13227	Q13227
Q4V321	Q4V321
Q4V321	Q13065
Q4V321	A6NER3
Q4V321	Q4V326
Q4V321	O76087
Q4V321	Q6NT46
Q4V321	P0CL81
Q4V321	P0CL80
Q4V321	P0CL82
Q4V321	A1L429
Q4V321	Q13066
Q4V321	A6NDE8
Q4V321	A6NGK3
Q4V321	Q9UEU5
Q4V321	Q13070
Q4V321	Q13069
Q4V321	O75459
A6NF36	A6NF36
Q504U0	Q504U0
Q5T5S1	Q5T5S1
Q8N8I6	Q8N8I6
Q15517	Q15517
Q8IWA6	Q8IWA6
P00414	P00414
Q14019	Q14019
Q96GV9	Q96GV9
Q96B36	Q96B36
Q9BPX3	Q9BPX3
Q9UL45	Q9UL45
Q66GS9	Q66GS9
Q66GS9	Q9BZW7
Q99933	Q99933
Q9BZZ5	Q9BZZ5
A5YKK6	A5YKK6
Q8WUQ7	Q8WUQ7
O95971	O95971
P38432	P38432
Q9NWV8	Q9NWV8
P56277	P56277
O00512	O00512
O00512	Q86UU0
O00512	Q09472
O00512	Q92793
O00512	Q14687
Q7Z624	Q7Z624
Q6P1M9	Q6P1M9
Q6P1M9	Q9UH62
Q6P1M9	Q8N2F6
Q6P1M9	Q7L4S7
Q6P1M9	Q5H9R4
Q6P1M9	Q7L311
Q6P1M9	Q9P291
Q6P1M9	Q96D09
Q6P1M9	Q5JY77
Q6P1M9	Q6PI77
P80723	P80723
Q9NT62	Q9NT62
Q96M91	Q96M91
Q6UXA7	Q6UXA7
Q9HCU8	Q9HCU8
Q9C091	Q9C091
Q9C091	Q4ZG55
P14770	P14770
P14770	Q9HBL6
P14770	Q50LG9
P14770	Q8N967
P14770	Q13641
P14770	P22792
P14770	Q5VT99
P14770	Q3SXY7
P14770	Q8N7C0
P14770	P07359
P14770	Q8WUA8
P14770	Q2I0M4
P14770	P35858
P14770	P0DKB5
P14770	A6NDA9
P14770	Q9P2V4
P14770	Q86UN2
P14770	Q6NUI6
P14770	A6NM62
P14770	Q86UN3
P14770	Q9BZR6
P14770	Q7L0X0
P14770	Q7Z2Q7
P14770	Q9NT99
Q30KQ7	Q30KQ7
Q30KQ6	Q30KQ6
Q9BY44	Q9BY44
Q9BY44	P55884
P10265	P10265
P10265	P63119
P10265	P63125
P10265	P63123
P10265	P63121
P10265	P63127
P10265	P63131
P10265	P63120
P10265	P63122
P10265	Q9Y6I0
P10265	P63129
P10265	P63124
P10265	P63128
P10265	P87889
P10265	P62683
P10265	P62684
P10265	P63126
P10265	P63130
P10265	Q9YNA8
P10265	P62685
P10265	Q7LDI9
P10265	P63145
P10265	Q9HDB9
P61580	P61580
P61580	P61582
P61580	P61581
P61580	P61583
A0AVK6	A0AVK6
A0AVK6	Q96AV8
A0AVK6	Q01094
A0AVK6	Q15329
A0AVK6	Q16254
A0AVK6	Q14209
A0AVK6	O00716
A0AVK6	O75461
Q96I76	Q96I76
Q96CN9	Q96CN9
Q9BY08	Q9BY08
Q9BY08	Q15125
Q6P587	Q6P587
Q6P587	Q6P2I3
Q6P587	Q96GK7
Q9UKW6	Q9UKW6
Q9UKW6	Q9NZC4
Q9UKW6	P78545
Q9UKW6	O95238
Q9UKW6	P17947
Q9UKW6	Q8N5J4
Q9UKW6	Q01892
Q9UKW6	Q99607
Q9UKW6	Q15723
Q9UKW6	P32519
Q9UKW6	P19419
Q9UKW6	P14921
Q9UKW6	Q06546
Q9UKW6	P41970
Q9UKW6	P50548
Q9UKW6	Q01543
Q9UKW6	P50549
Q9UKW6	Q6ZN32
Q9UKW6	Q99581
Q9UKW6	P11308
Q9UKW6	P41161
Q9UKW6	P41162
Q9UKW6	P28324
Q9UKW6	P43268
Q9UKW6	Q9Y603
Q9UKW6	P41212
Q9UKW6	O00321
Q9UKW6	P15036
O14681	O14681
Q99501	Q99501
Q99501	Q86XJ1
Q99501	O43903
Q99501	Q8NHY3
Q9NTM9	Q9NTM9
O95954	O95954
Q5VTH2	Q5VTH2
Q9H5J4	Q9H5J4
Q9H5J4	Q9HB03
Q9H5J4	Q9BW60
Q9H5J4	Q9GZR5
Q9H5J4	A1L3X0
Q9H5J4	Q9NXB9
Q9H5J4	Q9NYP7
A8MWE9	A8MWE9
O95257	O95257
O95257	O75293
O95257	P24522
Q5T230	Q5T230
Q8NEX6	Q8NEX6
Q8NEX6	Q8NEX5
Q86UX7	Q86UX7
Q86UX7	Q9BQL6
Q86UX7	Q96AC1
P23510	P23510
O15269	O15269
O15269	O75600
O15269	P22557
O15269	P13196
O15269	Q9NUV7
O15269	O15270
Q8WWX9	Q8WWX9
P0C6A0	P0C6A0
P0C6A0	P15976
P0C6A0	P23771
P0C6A0	Q92908
P0C6A0	P23769
P0C6A0	P43694
P0C6A0	Q9BWX5
Q96CG3	Q96CG3
P0DPB3	P0DPB3
P0DPB3	B3KU38
Q1EHB4	Q1EHB4
Q1EHB4	Q92911
Q1EHB4	Q9Y289
Q1EHB4	Q8N695
Q1EHB4	P53794
Q1EHB4	P13866
Q1EHB4	P31639
Q1EHB4	A0PJK1
Q1EHB4	Q2M3M2
Q1EHB4	Q8WWX8
Q1EHB4	Q9NY91
A0A087WSZ9	A0A087WSZ9
Q2NL82	Q2NL82
Q7Z422	Q7Z422
Q8N9U0	Q8N9U0
A8MXK1	A8MXK1
Q92890	Q92890
Q6NZY4	Q6NZY4
Q86UP3	Q86UP3
Q86UP3	Q15911
Q86UP3	Q9C0A1
O75554	O75554
Q7Z7G8	Q7Z7G8
Q96NG3	Q96NG3
Q9BZA0	Q9BZA0
Q9Y3A2	Q9Y3A2
O75800	O75800
Q5W0Q7	Q5W0Q7
A6NEH8	A6NEH8
Q53HI1	Q53HI1
P51809	P51809
Q401N2	Q401N2
Q401N2	P47870
Q401N2	P18505
Q401N2	P28472
Q401N2	Q9UN88
Q401N2	O75311
Q401N2	P23416
Q401N2	P23415
Q401N2	Q5JXX5
Q401N2	P48167
Q401N2	P78334
Q401N2	Q8N1C3
Q401N2	P18507
Q401N2	Q99928
Q401N2	O14764
Q401N2	P48169
Q401N2	P14867
Q401N2	P31644
Q401N2	P47869
Q401N2	P34903
Q401N2	Q16445
Q401N2	O00591
Q401N2	P24046
Q401N2	P28476
Q401N2	A8MPY1
Q401N2	Q8WXA8
Q401N2	Q70Z44
Q401N2	A5X5Y0
Q401N2	P46098
Q401N2	O95264
Q401N2	Q15825
Q401N2	P32297
Q401N2	P07510
Q401N2	P11230
Q401N2	Q04844
Q401N2	Q07001
Q401N2	P30926
Q401N2	P17787
Q401N2	Q9GZZ6
Q401N2	Q494W8
Q401N2	P36544
Q401N2	Q9UGM1
Q401N2	P02708
Q401N2	Q05901
Q401N2	P30532
Q401N2	Q15822
Q401N2	P43681
Q2NL98	Q2NL98
Q70YC4	Q70YC4
Q70YC5	Q70YC5
Q70YC5	Q8TF61
Q5TD94	Q5TD94
Q5TD94	Q9H0K4
Q13103	Q13103
Q5T4F4	Q5T4F4
Q5T4F4	Q9BQ24
Q5T4F4	Q96K21
Q6P988	Q6P988
Q9BXD5	Q9BXD5
Q9Y5N6	Q9Y5N6
Q9H0A0	Q9H0A0
Q32M88	Q32M88
P22307	P22307
P22307	P51659
P22307	Q9UJQ7
P22307	Q6YN16
Q9BSH3	Q9BSH3
Q96S07	Q96S07
E2RYF6	E2RYF6
E2RYF6	Q5SSG8
Q6MZM9	Q6MZM9
O75431	O75431
O75431	Q5HYI7
O75431	Q13505
Q5JVF3	Q5JVF3
A0A1W2PR82	A0A1W2PR82
Q16654	Q16654
Q16654	Q15118
Q16654	Q15120
Q16654	Q15119
Q16654	O14874
A8K830	A8K830
Q96RK0	Q96RK0
Q96RK0	Q86U86
Q96RK0	Q86UU5
F2Z3F1	F2Z3F1
P06127	P06127
Q8NHZ8	Q8NHZ8
Q6ZV80	Q6ZV80
Q9UP83	Q9UP83
P0C5K6	P0C5K6
Q14511	Q14511
Q14511	P56945
Q14511	Q9NQ75
Q14511	O43281
Q9ULW3	Q9ULW3
P48201	P48201
P48201	P05496
P48201	Q06055
Q8WW27	Q8WW27
P68032	P68032
P68032	Q562R1
P68032	P62736
P68032	P63267
P68032	P68133
P68032	P63261
P68032	P60709
P68032	Q9BYX7
P68032	O94805
P68032	O96019
P68032	Q8TDG2
P68032	Q8TDY3
P68032	Q9BYD9
P68032	Q9C0K3
P68032	P61158
P68032	Q9P1U1
P68032	Q5JWF8
P68032	P42025
P68032	P61163
P68032	Q8TC94
P68032	Q9Y615
P68032	Q9Y614
P68032	P61160
P68032	Q9H568
P68032	Q9NZ32
P68032	Q9H981
P68032	Q9GZN1
P68032	Q9H9F9
P86434	P86434
Q8WYK0	Q8WYK0
Q8WYK0	Q8WXI4
Q9NY12	Q9NY12
Q8NFG4	Q8NFG4
Q8WZA8	Q8WZA8
Q08623	Q08623
Q8N6F8	Q8N6F8
Q9Y241	Q9Y241
Q9Y241	A8MV81
Q9Y241	Q9P298
Q9Y241	Q9BW72
Q9Y241	Q4VC39
O15397	O15397
O15397	O95373
Q53T59	Q53T59
O14990	O14990
O14990	Q6NXS1
O14990	Q96PQ5
O14990	P41236
P08397	P08397
Q9P1Z3	Q9P1Z3
Q9P1Z3	Q9UL51
Q9P1Z3	O60741
Q9P1Z3	Q9Y3Q4
Q9P1Z3	Q8NCM2
Q9P1Z3	O95259
Q9P1Z3	Q96L42
Q9P1Z3	Q9UQ05
Q9P1Z3	Q9ULD8
Q9P1Z3	Q12809
Q9P1Z3	Q9NS40
Q9P1Z3	Q9H252
Q9P1Z3	Q9NQW8
Q9P1Z3	Q8IV77
Q9P1Z3	Q14028
Q9P1Z3	Q16280
Q9P1Z3	Q16281
Q9P1Z3	P29973
Q9P1Z3	P31321
Q9P1Z3	P10644
Q9P1Z3	P13861
Q9P1Z3	P31323
Q9NPH2	Q9NPH2
P22492	P22492
P22492	P16403
P22492	P16402
P22492	P10412
P22492	P16401
P22492	Q02539
P22492	Q75WM6
P22492	Q92522
P22492	P07305
Q75QN2	Q75QN2
P10997	P10997
P10997	P06881
P10997	P10092
P10997	P01258
Q9Y5L2	Q9Y5L2
Q9H079	Q9H079
P60985	P60985
Q5H943	Q5H943
Q68D91	Q68D91
Q68D91	O95571
Q68D91	Q53H82
Q8IZ02	Q8IZ02
Q8IZ02	Q5JTD7
Q8IZ02	Q8N4P6
Q8IZ02	O75864
Q96AB3	Q96AB3
Q96AB3	Q96CN7
A0A1B0GTH6	A0A1B0GTH6
Q96ST8	Q96ST8
Q6PK04	Q6PK04
Q68DL7	Q68DL7
A0ZSE6	A0ZSE6
P16671	P16671
P16671	Q8WTV0
P16671	Q14108
Q96LX7	Q96LX7
J3KSC0	J3KSC0
F2Z3M2	F2Z3M2
Q16878	Q16878
Q9BSQ5	Q9BSQ5
Q9BSQ5	Q9NUG4
Q96LL3	Q96LL3
O95866	O95866
Q8N103	Q8N103
Q8N103	Q9P2F6
A0A1B0GUA5	A0A1B0GUA5
Q96BY9	Q96BY9
Q9Y5J7	Q9Y5J7
Q9Y5J7	Q9Y5J6
Q86XK3	Q86XK3
B7Z8K6	B7Z8K6
P49755	P49755
P49755	Q7Z7H5
P49755	Q9BVK6
O14717	O14717
Q96QE5	Q96QE5
Q8WV19	Q8WV19
Q8WV19	O95562
Q13487	Q13487
Q9NT68	Q9NT68
Q9NT68	Q9UKZ4
Q9NT68	Q9P273
Q9NT68	Q6N022
Q5VYV7	Q5VYV7
Q9H313	Q9H313
Q9H313	Q9C0H2
Q9H313	Q9BSA4
Q9NS37	Q9NS37
Q9NUD5	Q9NUD5
O14530	O14530
Q96BN8	Q96BN8
Q96BN8	Q9NUU6
O96000	O96000
Q5TGL8	Q5TGL8
Q5VYX0	Q5VYX0
Q02161	Q02161
Q02161	P18577
Q02161	Q9UBD6
Q02161	Q9H310
Q02161	Q02094
A6NH21	A6NH21
A6NH21	Q86VE9
A6NH21	Q96SA4
A6NH21	Q9NRX5
A6NH21	Q13530
Q9H0W8	Q9H0W8
Q9P2Y5	Q9P2Y5
Q9NUR3	Q9NUR3
Q9NUR3	Q96NL1
Q96HG1	Q96HG1
Q96HG1	P0DMW4
Q96HG1	P0DMW5
Q96HG1	P0DMW3
Q9H2D6	Q9H2D6
Q9H2D6	Q6WCQ1
Q9H2D6	Q14686
Q9BQ70	Q9BQ70
Q8TD33	Q8TD33
Q8TD33	P0DMR2
Q02223	Q02223
Q9Y5U5	Q9Y5U5
Q9Y5U5	O00300
Q9Y5U5	P25942
Q9Y5U5	P20333
Q9Y5U5	Q9Y6Q6
Q9Y5U5	O75509
Q9Y5U5	P08138
Q86WV5	Q86WV5
Q5PRF9	Q5PRF9
Q5PRF9	Q9UPU9
Q8NCL8	Q8NCL8
Q6UY13	Q6UY13
Q6UY13	O14788
Q8N398	Q8N398
Q8N398	Q5TIE3
Q8N398	O00534
Q8N398	Q9UKK3
A8K554	A8K554
Q96JG9	Q96JG9
Q75MW2	Q75MW2
Q75MW2	Q6ZMS7
Q75MW2	Q6NUN9
Q75MW2	Q9UDV6
Q75MW2	Q9UDV7
Q969E8	Q969E8
Q9H269	Q9H269
Q8IWX7	Q8IWX7
Q8IWX7	Q9H3U1
Q8IWX7	Q99614
Q8IWX7	O94826
Q8IWX7	Q9H6T3
Q96G27	Q96G27
Q96G27	Q9NX94
O75436	O75436
O75436	Q4G0F5
Q2M3R5	Q2M3R5
O14948	O14948
O14948	O75030
O14948	P19532
O14948	P19484
O75312	O75312
Q8WVF2	Q8WVF2
Q96MX6	Q96MX6
Q6P2D8	Q6P2D8
Q3KQV9	Q3KQV9
Q3KQV9	Q16222
Q3KQV9	Q16851
Q8NBM4	Q8NBM4
P19971	P19971
O43264	O43264
Q7Z7G0	Q7Z7G0
Q7Z7G0	Q4ZHG4
Q9H1Z4	Q9H1Z4
Q9H2S6	Q9H2S6
Q9H2S6	O75829
Q5T0L3	Q5T0L3
Q5T0L3	A6NMN3
Q5T0L3	A1A519
P48788	P48788
P48788	P19237
P48788	P19429
Q6ZUX3	Q6ZUX3
Q6ZUX3	Q9Y4F4
Q96RS0	Q96RS0
Q99584	Q99584
Q99584	Q9HCY8
Q99584	Q96FQ6
Q8WVN6	Q8WVN6
Q9Y2D2	Q9Y2D2
Q9Y2D2	P78381
Q9Y2D2	P78382
Q9Y2D2	Q9BS91
Q7L099	Q7L099
Q7L099	Q8WXA3
Q7L099	Q96T51
Q7L099	Q9Y4G2
Q7L099	Q6ZN54
Q7L099	Q9H714
Q7L099	Q6ZWE6
Q7L099	Q92622
Q7L099	Q59EK9
Q7L099	Q96NL0
Q7L099	Q8IWE5
Q7L099	Q6ZNE9
Q15424	Q15424
Q15424	Q9NWH9
